orgnr,company_id,company_name,company_type,homepage,email,phone,address,segment_names,nace_codes,foundation_year,employees_latest,accounts_last_year,created_at,updated_at
5564870862,5564870862,Hedin Lagan Aktiebolag,AB,,,,"{""addressLine"": ""Västergatan 38"", ""postPlace"": ""Lagan"", ""postCode"": null, ""city"": ""Lagan"", ""county"": null, ""country"": ""Sweden""}","[""Maskinförnödenheter"",""Maskinförnödenheter - tillverkning"",""Producenter""]","[""28220 Tillverkning av lyft- och godshanteringsanordningar"",""28410 Tillverkning av verktygsmaskiner för metallbearbetning""]",1994,37,,2025-11-07T09:37:21.348451,2025-11-07T09:37:21.348452
5567020655,5567020655,Hedin Group AB,AB,,,,"{""addressLine"": ""Betagatan 2"", ""postPlace"": ""Mölndal"", ""postCode"": null, ""city"": ""Mölndal"", ""county"": null, ""country"": ""Sweden""}","[""Företagsutveckling""]","[""70220 Konsultverksamhet avseende företags organisation""]",2006,2,,2025-11-07T09:37:21.348453,2025-11-07T09:37:21.348453
5561977975,5561977975,Hedemora kommunfastigheter AB,AB,,,,"{""addressLine"": ""Åkargatan 1"", ""postPlace"": ""Hedemora"", ""postCode"": null, ""city"": ""Hedemora"", ""county"": null, ""country"": ""Sweden""}","[""Fastighetsbolag, lokaler""]","[""68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler""]",1978,54,,2025-11-07T09:37:21.348454,2025-11-07T09:37:21.348455
5565754750,5565754750,Hede Fashion Outlet AB,AB,,,,"{""addressLine"": ""Kungsparksvägen 80"", ""postPlace"": ""Kungsbacka"", ""postCode"": null, ""city"": ""Kungsbacka"", ""county"": null, ""country"": ""Sweden""}","[""Fastighetsbolag, lokaler""]","[""68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler""]",1999,25,,2025-11-07T09:37:21.348456,2025-11-07T09:37:21.348456
5560749664,5560749664,Hasslö Varv AB,AB,,,,"{""addressLine"": ""Hamnvägen 2"", ""postPlace"": ""Hasslö"", ""postCode"": null, ""city"": ""Hasslö"", ""county"": null, ""country"": ""Sweden""}","[""Båtvarv, båtbyggare"",""Reparatörer""]","[""33150 Reparation och underhåll av fartyg och båtar""]",1960,46,,2025-11-07T09:37:21.348464,2025-11-07T09:37:21.348465
5561772566,5561772566,Harsco Metals Sweden AB,AB,,,,"{""addressLine"": ""Svarvargatan 22 b"", ""postPlace"": ""Norberg"", ""postCode"": null, ""city"": ""Norberg"", ""county"": null, ""country"": ""Sweden""}","[""Kontorstjänster"",""Avfallshantering""]","[""38320 Återvinning av källsorterat material"",""70100 Verksamheter som utövas av huvudkontor""]",1973,68,,2025-11-07T09:37:21.348470,2025-11-07T09:37:21.348471
5562739762,5562739762,Harrysson Entreprenad Aktiebolag (HEAB),AB,,,,"{""addressLine"": ""Östra Promenaden 22"", ""postPlace"": ""Hallsberg"", ""postCode"": null, ""city"": ""Hallsberg"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Konsulter"",""Uthyrning""]","[""43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet"",""77320 Uthyrning och leasing av bygg- och anläggningsmaskiner"",""74900 Övrig verksamhet inom juridik, ekonomi, vetenskap och teknik""]",1986,23,,2025-11-07T09:37:21.348472,2025-11-07T09:37:21.348472
5566159298,5566159298,Harlösa Last & Transport AB,AB,,,,"{""addressLine"": ""Björkebo"", ""postPlace"": ""Harlösa"", ""postCode"": null, ""city"": ""Harlösa"", ""county"": null, ""country"": ""Sweden""}","[""Transportförmedling"",""Åkerier""]","[""49410 Vägtransport, godstrafik""]",2001,22,,2025-11-07T09:37:21.348473,2025-11-07T09:37:21.348474
5561046581,5561046581,Hanter Ingenjörsteknik Aktiebolag,AB,,,,"{""addressLine"": ""Idrottsvägen 7"", ""postPlace"": ""Gånghester"", ""postCode"": null, ""city"": ""Gånghester"", ""county"": null, ""country"": ""Sweden""}","[""Maskinförnödenheter"",""Maskinförnödenheter - tillverkning"",""Producenter""]","[""28220 Tillverkning av lyft- och godshanteringsanordningar""]",1966,61,,2025-11-07T09:37:21.348486,2025-11-07T09:37:21.348487
5593311284,5593311284,Hanssons Hus System AB,AB,,,,"{""addressLine"": ""Nygatan 4"", ""postPlace"": ""Ulricehamn"", ""postCode"": null, ""city"": ""Ulricehamn"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""41200 Byggande av bostadshus och andra byggnader""]",2021,41,,2025-11-07T09:37:21.348488,2025-11-07T09:37:21.348489
5564590379,5564590379,Hansson & Ekman Isolerings Aktiebolag,AB,,,,"{""addressLine"": ""Bergsbrunnagatan 22"", ""postPlace"": ""Uppsala"", ""postCode"": null, ""city"": ""Uppsala"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""43290 Andra bygginstallationer""]",1992,71,,2025-11-07T09:37:21.348490,2025-11-07T09:37:21.348490
5565052916,5565052916,Hans Andersson Entreprenad Aktiebolag,AB,,,,"{""addressLine"": ""Lillsjövägen 23"", ""postPlace"": ""Jordbro"", ""postCode"": null, ""city"": ""Jordbro"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Sten"",""Entreprenörer"",""Brytning och gruvdrift""]","[""43120 Mark- och grundarbeten"",""08120 Utvinning av sand, grus och berg; utvinning av lera och kaolin""]",1995,31,,2025-11-07T09:37:21.348495,2025-11-07T09:37:21.348495
5568010671,5568010671,Haninge & Nynäshamns Taxi AB,AB,,,,"{""addressLine"": ""Träffgatan 2 2 Tr"", ""postPlace"": ""Handen"", ""postCode"": null, ""city"": ""Handen"", ""county"": null, ""country"": ""Sweden""}","[""Redovisning, bokföring"",""Transportförmedling"",""Passagerartransporter"",""Taxi""]","[""49320 Taxitrafik"",""52219 Övriga stödtjänster till landtransport"",""69201 Redovisning och bokföring""]",2010,20,,2025-11-07T09:37:21.348498,2025-11-07T09:37:21.348499
5568868011,5568868011,Hanell Entreprenad i Gävle AB,AB,,,,"{""addressLine"": ""Storgatan 9"", ""postPlace"": ""Gävle"", ""postCode"": null, ""city"": ""Gävle"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Snickeriarbeten""]","[""43320 Byggnadssnickeriarbeten""]",2012,82,,2025-11-07T09:37:21.348500,2025-11-07T09:37:21.348501
5567608319,5567608319,Han sa Byggservice AB,AB,,,,"{""addressLine"": ""Engelska Vägen 10"", ""postPlace"": ""Kalmar"", ""postCode"": null, ""city"": ""Kalmar"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""41200 Byggande av bostadshus och andra byggnader""]",2008,16,,2025-11-07T09:37:21.348504,2025-11-07T09:37:21.348504
5594245671,5594245671,Hamnstaden Entreprenad AB,AB,,,,"{""addressLine"": ""Kyrkogatan 2"", ""postPlace"": ""Luleå"", ""postCode"": null, ""city"": ""Luleå"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Entreprenörer""]","[""43120 Mark- och grundarbeten""]",2023,9,,2025-11-07T09:37:21.348505,2025-11-07T09:37:21.348506
5569033383,5569033383,Hammarstedt's Kyl & Inneklimat AB,AB,,,,"{""addressLine"": ""Verkstadsgatan 37"", ""postPlace"": ""Kalmar"", ""postCode"": null, ""city"": ""Kalmar"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Ventilation, luftbehandling""]","[""43222 Ventilationsarbeten""]",2012,51,,2025-11-07T09:37:21.348507,2025-11-07T09:37:21.348508
5564100567,5564100567,Hammarel Aktiebolag,AB,,,,"{""addressLine"": ""Skjutbanevägen 2"", ""postPlace"": ""Örebro"", ""postCode"": null, ""city"": ""Örebro"", ""county"": null, ""country"": ""Sweden""}","[""Elektronik - Systemkomponenter"",""Kablar och kraftledningar"",""Kablar och kraftledningar - tillverkning"",""Producenter""]","[""27330 Tillverkning av kabeltillbehör""]",1990,26,,2025-11-07T09:37:21.348512,2025-11-07T09:37:21.348513
5565326187,5565326187,Halmstads stadsnät AB,AB,,,,"{""addressLine"": ""Pilefeltsgatan 73"", ""postPlace"": ""Halmstad"", ""postCode"": null, ""city"": ""Halmstad"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Elinstallationer"",""Telekommunikation, teleoperatörer""]","[""61100 Trådbunden telekommunikation"",""42220 Anläggningsarbeten för el och telekommunikation"",""61200 Trådlös telekommunikation""]",1996,25,,2025-11-07T09:37:21.348517,2025-11-07T09:37:21.348518
5562310705,5562310705,Halmstad Bärarelag AB,AB,,,,"{""addressLine"": ""Spikgatan 22"", ""postPlace"": ""Halmstad"", ""postCode"": null, ""city"": ""Halmstad"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Transportförmedling"",""Åkerier"",""Entreprenörer""]","[""49410 Vägtransport, godstrafik"",""43120 Mark- och grundarbeten""]",1983,56,,2025-11-07T09:37:21.348519,2025-11-07T09:37:21.348519
5564887502,5564887502,Hallindens Granit Aktiebolag,AB,,,,"{""addressLine"": ""Skarstad 501 Stenbrottet"", ""postPlace"": ""Brastad"", ""postCode"": null, ""city"": ""Brastad"", ""county"": null, ""country"": ""Sweden""}","[""Brytning och gruvdrift""]","[""08110 Brytning av natursten, kalk- och gipssten, krita och skiffer""]",1994,36,,2025-11-07T09:37:21.348526,2025-11-07T09:37:21.348527
5591265284,5591265284,Hallbygg i Skåne AB,AB,,,,"{""addressLine"": ""Klagshamnsvägen 126"", ""postPlace"": ""Klagshamn"", ""postCode"": null, ""city"": ""Klagshamn"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""41200 Byggande av bostadshus och andra byggnader""]",2017,6,,2025-11-07T09:37:21.348532,2025-11-07T09:37:21.348533
5565554218,5565554218,Hallands Djursjukhus Aktiebolag,AB,,,,"{""addressLine"": ""Björkgatan 19"", ""postPlace"": ""Slöinge"", ""postCode"": null, ""city"": ""Slöinge"", ""county"": null, ""country"": ""Sweden""}","[""Veterinärer""]","[""75000 Veterinärverksamhet""]",1998,94,,2025-11-07T09:37:21.348535,2025-11-07T09:37:21.348536
5563937704,5563937704,Hakab Mark & Entreprenad AB,AB,,,,"{""addressLine"": ""Kardanvägen 50"", ""postPlace"": ""Trollhättan"", ""postCode"": null, ""city"": ""Trollhättan"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet""]",1990,33,,2025-11-07T09:37:21.348539,2025-11-07T09:37:21.348539
5590532767,5590532767,Hagmans Kyl & Energiteknik AB,AB,,,,"{""addressLine"": ""Exportgatan 7 b"", ""postPlace"": ""Hisings Backa"", ""postCode"": null, ""city"": ""Hisings Backa"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""43223 Kyl- och frysinstallationsarbeten""]",2016,27,,2025-11-07T09:37:21.348540,2025-11-07T09:37:21.348541
5561488197,5561488197,Haglöf Sweden Aktiebolag,AB,,,,"{""addressLine"": ""Klockargatan 8"", ""postPlace"": ""Långsele"", ""postCode"": null, ""city"": ""Långsele"", ""county"": null, ""country"": ""Sweden""}","[""Datautveckling, systemutveckling, programutveckling"",""Elektronik - Legotillverkning"",""Elektronik - Produktionsutrustningar"",""Maskinförnödenheter"",""Maskinförnödenheter - tillverkning"",""Optik och optisk utrustning"",""Optik och optisk utrustning - Produktion"",""Producenter"",""Verktyg och redskap"",""Verktyg och redskap - tillverkning""]","[""26510 Tillverkning av instrument och apparater för mätning, provning och navigering"",""26700 Tillverkning av optiska instrument och fotoutrustning"",""25730 Tillverkning av verktyg och redskap"",""58290 Utgivning av annan programvara"",""28290 Övrig tillverkning av maskiner för allmänt ändamål""]",1971,34,,2025-11-07T09:37:21.348546,2025-11-07T09:37:21.348546
5566356084,5566356084,Haglunds Bygg & Entreprenad AB,AB,,,,"{""addressLine"": ""Herkulesgatan 1 k"", ""postPlace"": ""Göteborg"", ""postCode"": null, ""city"": ""Göteborg"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Snickeriarbeten""]","[""43320 Byggnadssnickeriarbeten""]",2002,43,,2025-11-07T09:37:21.348548,2025-11-07T09:37:21.348548
5560942699,5560942699,Hagens Systems AB,AB,,,,"{""addressLine"": ""Industrig. 8"", ""postPlace"": ""Torsås"", ""postCode"": null, ""city"": ""Torsås"", ""county"": null, ""country"": ""Sweden""}","[""Bilar"",""Fjädrar"",""Maskinförnödenheter"",""Metaller, legeringar"",""Bilar - tillverkning"",""Maskinförnödenheter - tillverkning"",""Metaller, legeringar - Produktion"",""Producenter"",""Verktyg och redskap"",""Verktyg och redskap - tillverkning""]","[""29320 Tillverkning av andra delar och tillbehör till motorfordon"",""28300 Tillverkning av jord- och skogsbruksmaskiner"",""25930 Tillverkning av metalltrådvaror, kedjor och fjädrar"",""25999 Diverse övrig metallvarutillverkning"",""25730 Tillverkning av verktyg och redskap""]",1964,58,,2025-11-07T09:37:21.348549,2025-11-07T09:37:21.348550
5560643990,5560643990,Habo Rostfria Aktiebolag,AB,,,,"{""addressLine"": ""Klingekärrsgatan 10"", ""postPlace"": ""Habo"", ""postCode"": null, ""city"": ""Habo"", ""county"": null, ""country"": ""Sweden""}","[""Metaller, legeringar"",""Metallurgisk industri""]","[""25620 Metallegoarbeten""]",1957,62,,2025-11-07T09:37:21.348555,2025-11-07T09:37:21.348555
5564337656,5564337656,Haag & Carlsson Bil AB,AB,,,,"{""addressLine"": ""Fridas Väg 14"", ""postPlace"": ""Nyköping"", ""postCode"": null, ""city"": ""Nyköping"", ""county"": null, ""country"": ""Sweden""}","[""Bilar""]","[""45110 Handel med personbilar och lätta motorfordon""]",1991,16,,2025-11-07T09:37:21.348561,2025-11-07T09:37:21.348562
5563950152,5563950152,HSB Hyresfastigheter i Östra Östergötland Aktiebolag,AB,,,,"{""addressLine"": ""Södra Promenaden 34"", ""postPlace"": ""Norrköping"", ""postCode"": null, ""city"": ""Norrköping"", ""county"": null, ""country"": ""Sweden""}","[""Fastighetsbolag, lokaler""]","[""68201 Uthyrning och förvaltning av egna eller arrenderade bostäder""]",1990,5,,2025-11-07T09:37:21.348566,2025-11-07T09:37:21.348567
5564918299,5564918299,HSB Grannskapsgårdar Aktiebolag,AB,,,,"{""addressLine"": null, ""postPlace"": ""Linköping"", ""postCode"": null, ""city"": ""Linköping"", ""county"": null, ""country"": ""Sweden""}","[""Fastighetsbolag, lokaler""]","[""68201 Uthyrning och förvaltning av egna eller arrenderade bostäder""]",1994,4,,2025-11-07T09:37:21.348568,2025-11-07T09:37:21.348569
5560102500,5560102500,HSB Gambrinus Aktiebolag,AB,,,,"{""addressLine"": ""Klostergatan 24"", ""postPlace"": ""Jönköping"", ""postCode"": null, ""city"": ""Jönköping"", ""county"": null, ""country"": ""Sweden""}","[""Fastighetsbolag, lokaler""]","[""68201 Uthyrning och förvaltning av egna eller arrenderade bostäder""]",1911,11,,2025-11-07T09:37:21.348570,2025-11-07T09:37:21.348570
5565826277,5565826277,HS Service och Support AB,AB,,,,"{""addressLine"": ""Rosenholmsvägen 1"", ""postPlace"": ""Karlskrona"", ""postCode"": null, ""city"": ""Karlskrona"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Måleriarbeten"",""Städservice"",""Tvätterier"",""Fastighetsförvaltning"",""Omvårdnad och omsorg""]","[""81210 Lokalvård"",""88101 Öppna sociala insatser för äldre personer"",""43341 Måleriarbeten"",""68320 Fastighetsförvaltning på uppdrag"",""96011 Industri- och institutionstvätt""]",1999,197,,2025-11-07T09:37:21.348572,2025-11-07T09:37:21.348572
5592499932,5592499932,HS Betong Aktiebolag,AB,,,,"{""addressLine"": ""Beatebergsvägen 7"", ""postPlace"": ""Rö"", ""postCode"": null, ""city"": ""Rö"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet""]",2020,34,,2025-11-07T09:37:21.348573,2025-11-07T09:37:21.348574
5566000807,5566000807,HRM Software AB,AB,,,,"{""addressLine"": ""Regementsgatan 9"", ""postPlace"": ""Växjö"", ""postCode"": null, ""city"": ""Växjö"", ""county"": null, ""country"": ""Sweden""}","[""Datakonsulter"",""Konsulter""]","[""62020 Datakonsultverksamhet""]",2000,64,,2025-11-07T09:37:21.348575,2025-11-07T09:37:21.348576
5569929630,5569929630,HRB Service AB,AB,,,,"{""addressLine"": ""Hemvärnsgatan 17"", ""postPlace"": ""Solna"", ""postCode"": null, ""city"": ""Solna"", ""county"": null, ""country"": ""Sweden""}","[""Fastighetsförvaltning""]","[""81100 Fastighetsrelaterade stödtjänster""]",2014,26,,2025-11-07T09:37:21.348577,2025-11-07T09:37:21.348577
5566810155,5566810155,HR Motor AB,AB,,,,"{""addressLine"": ""Plåtslagargatan 1"", ""postPlace"": ""Ljusdal"", ""postCode"": null, ""city"": ""Ljusdal"", ""county"": null, ""country"": ""Sweden""}","[""Bilar""]","[""45110 Handel med personbilar och lätta motorfordon""]",2005,8,,2025-11-07T09:37:21.348578,2025-11-07T09:37:21.348579
5592677735,5592677735,HMB Construction Örebro AB,AB,,,,"{""addressLine"": ""Skjutbanevägen 12"", ""postPlace"": ""Örebro"", ""postCode"": null, ""city"": ""Örebro"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""41200 Byggande av bostadshus och andra byggnader""]",2020,27,,2025-11-07T09:37:21.348586,2025-11-07T09:37:21.348587
5562869957,5562869957,HL Display Aktiebolag,AB,,,,"{""addressLine"": ""Cylindervägen 18"", ""postPlace"": ""Nacka Strand"", ""postCode"": null, ""city"": ""Nacka Strand"", ""county"": null, ""country"": ""Sweden""}","[""Kontorstjänster""]","[""70100 Verksamheter som utövas av huvudkontor""]",1986,33,,2025-11-07T09:37:21.348589,2025-11-07T09:37:21.348589
5561797001,5561797001,HIAK AB,AB,,,,"{""addressLine"": ""Sturegatan 2"", ""postPlace"": ""Hedemora"", ""postCode"": null, ""city"": ""Hedemora"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""43290 Andra bygginstallationer""]",1973,24,,2025-11-07T09:37:21.348595,2025-11-07T09:37:21.348596
5563810083,5563810083,HH:s Ventilation AB,AB,,,,"{""addressLine"": ""Smärgelvägen 5"", ""postPlace"": ""Skogås"", ""postCode"": null, ""city"": ""Skogås"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Ventilation, luftbehandling""]","[""43222 Ventilationsarbeten""]",1989,21,,2025-11-07T09:37:21.348597,2025-11-07T09:37:21.348597
5569370363,5569370363,HEA property partner AB,AB,,,,"{""addressLine"": ""Kungsgatan 17"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Fastighetsförvaltning""]","[""68320 Fastighetsförvaltning på uppdrag""]",2013,11,,2025-11-07T09:37:21.348604,2025-11-07T09:37:21.348604
5567960413,5567960413,HCT Victorin AB,AB,,,,"{""addressLine"": ""Stockholmsvägen 38"", ""postPlace"": ""Lidingö"", ""postCode"": null, ""city"": ""Lidingö"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Uthyrning""]","[""77110 Uthyrning och leasing av personbilar och lätta motorfordon"",""43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet""]",2009,11,,2025-11-07T09:37:21.348605,2025-11-07T09:37:21.348606
5567857213,5567857213,HAVD Group Purtech AB,AB,,,,"{""addressLine"": ""Jordbrovägen 25"", ""postPlace"": ""Ed"", ""postCode"": null, ""city"": ""Ed"", ""county"": null, ""country"": ""Sweden""}","[""Bilar"",""Möbler"",""Bilar - tillverkning"",""Producenter""]","[""29320 Tillverkning av andra delar och tillbehör till motorfordon"",""31011 Tillverkning av kontors- och butiksmöbler""]",2009,97,,2025-11-07T09:37:21.348614,2025-11-07T09:37:21.348615
5567300610,5567300610,H1 Communication AB,AB,,,,"{""addressLine"": ""Öneslingan 7"", ""postPlace"": ""Frösön"", ""postCode"": null, ""city"": ""Frösön"", ""county"": null, ""country"": ""Sweden""}","[""Telemarketing"",""Kontor- och teletjänster""]","[""82200 Callcenterverksamhet""]",2007,288,,2025-11-07T09:37:21.348620,2025-11-07T09:37:21.348621
5564919776,5564919776,H. Einarsson Byggnads Aktiebolag,AB,,,,"{""addressLine"": ""Sektionsvägen 13"", ""postPlace"": ""Karlskoga"", ""postCode"": null, ""city"": ""Karlskoga"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""41200 Byggande av bostadshus och andra byggnader""]",1994,35,,2025-11-07T09:37:21.348632,2025-11-07T09:37:21.348633
5564381738,5564381738,H. Dahlqvist Åkeri i Zinkgruvan Aktiebolag,AB,,,,"{""addressLine"": ""Åmmebergsvägen 35"", ""postPlace"": ""Zinkgruvan"", ""postCode"": null, ""city"": ""Zinkgruvan"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Stenarbeten"",""Sten"",""Transportförmedling"",""Åkerier"",""Entreprenörer"",""Producenter"",""Brytning och gruvdrift""]","[""08120 Utvinning av sand, grus och berg; utvinning av lera och kaolin"",""23701 Huggning, formning och slutlig bearbetning av sten för byggnadsändamål"",""49410 Vägtransport, godstrafik"",""43120 Mark- och grundarbeten""]",1991,70,,2025-11-07T09:37:21.348637,2025-11-07T09:37:21.348638
5561724609,5561724609,H-Fönstret i Lysekil Aktiebolag,AB,,,,"{""addressLine"": ""Häggvall Gåseberg 420"", ""postPlace"": ""Brastad"", ""postCode"": null, ""city"": ""Brastad"", ""county"": null, ""country"": ""Sweden""}","[""Dörrar, portar"",""Metaller, legeringar"",""Producenter""]","[""25120 Tillverkning av dörrar och fönster av metall""]",1972,66,,2025-11-07T09:37:21.348639,2025-11-07T09:37:21.348639
5567800957,5567800957,H-B Bygg i Hälsingland AB,AB,,,,"{""addressLine"": ""Kungsgatan 75"", ""postPlace"": ""Söderhamn"", ""postCode"": null, ""city"": ""Söderhamn"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""41200 Byggande av bostadshus och andra byggnader""]",2009,44,,2025-11-07T09:37:21.348641,2025-11-07T09:37:21.348641
5590709365,5590709365,H&MV Engineering Sverige AB,AB,,,,"{""addressLine"": ""Byängsgränd 14"", ""postPlace"": ""Årsta"", ""postCode"": null, ""city"": ""Årsta"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Elinstallationer""]","[""43210 Elinstallationer""]",2016,16,,2025-11-07T09:37:21.348642,2025-11-07T09:37:21.348643
5564614245,5564614245,H L Markservice Aktiebolag,AB,,,,"{""addressLine"": ""Himmelsbodavägen 17"", ""postPlace"": ""Tumba"", ""postCode"": null, ""city"": ""Tumba"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Entreprenörer""]","[""43120 Mark- och grundarbeten""]",1993,33,,2025-11-07T09:37:21.348645,2025-11-07T09:37:21.348645
5590440953,5590440953,Götenehus Bostad AB,AB,,,,"{""addressLine"": ""Kraftgatan 5"", ""postPlace"": ""Götene"", ""postCode"": null, ""city"": ""Götene"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""41100 Utformning av byggprojekt""]",2015,11,,2025-11-07T09:37:21.348648,2025-11-07T09:37:21.348649
5563833143,5563833143,Götene Vatten & Värme AB,AB,,,,"{""addressLine"": ""Häljemovägen 1"", ""postPlace"": ""Lundsbrunn"", ""postCode"": null, ""city"": ""Lundsbrunn"", ""county"": null, ""country"": ""Sweden""}","[""VVS-arbeten, material och produkter"",""Fjärrvärme""]","[""37000 Avloppsrening"",""35300 Försörjning av värme och kyla"",""36001 Grundvattenförsörjning""]",1990,29,,2025-11-07T09:37:21.348650,2025-11-07T09:37:21.348650
5565275657,5565275657,Göteborgsregionens Internationella Skola Aktiebolag,AB,,,,"{""addressLine"": ""Guldhedsgatan 6"", ""postPlace"": ""Göteborg"", ""postCode"": null, ""city"": ""Göteborg"", ""county"": null, ""country"": ""Sweden""}","[""Förskolor"",""Skolor och utbildning""]","[""85201 Grundskoleutbildning och förskoleklass""]",1995,192,,2025-11-07T09:37:21.348652,2025-11-07T09:37:21.348652
5565706768,5565706768,Göteborgs Tekniska College Aktiebolag,AB,,,,"{""addressLine"": ""Diagonalen 6"", ""postPlace"": ""Göteborg"", ""postCode"": null, ""city"": ""Göteborg"", ""county"": null, ""country"": ""Sweden""}","[""Skolor och utbildning""]","[""85321 Gymnasial yrkesutbildning""]",1999,92,,2025-11-07T09:37:21.348653,2025-11-07T09:37:21.348654
5591327308,5591327308,Göteborgs Byggsystem AB,AB,,,,"{""addressLine"": ""Flöjelbergsgatan 1 a"", ""postPlace"": ""Mölndal"", ""postCode"": null, ""city"": ""Mölndal"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""41200 Byggande av bostadshus och andra byggnader""]",2017,28,,2025-11-07T09:37:21.348656,2025-11-07T09:37:21.348657
5564064748,5564064748,Göteborg Energi Gothnet AB,AB,,,,"{""addressLine"": ""Johan Willins Gata 3"", ""postPlace"": ""Göteborg"", ""postCode"": null, ""city"": ""Göteborg"", ""county"": null, ""country"": ""Sweden""}","[""Telekommunikation, teleoperatörer""]","[""61100 Trådbunden telekommunikation"",""61200 Trådlös telekommunikation""]",1990,43,,2025-11-07T09:37:21.348658,2025-11-07T09:37:21.348659
5566522743,5566522743,Götaverken Miljö AB,AB,,,,"{""addressLine"": null, ""postPlace"": null, ""postCode"": null, ""city"": null, ""county"": ""Västra Götalands Län"", ""country"": ""Sweden""}","[""Designers, formgivare"",""Konsulter"",""Industridesigners"",""Miljöteknik"",""Miljövård, miljökonsulter"",""Teknikkonsulter""]","[""71124 Teknisk konsultverksamhet inom energi-, miljö- och VVS-teknik"",""74101 Industri- och produktdesignverksamhet""]",2003,23,,2025-11-07T09:37:21.348660,2025-11-07T09:37:21.348661
5568061088,5568061088,GötaplatsGruppen Restauranger AB,AB,,,,"{""addressLine"": ""Götaplatsen 5"", ""postPlace"": ""Göteborg"", ""postCode"": null, ""city"": ""Göteborg"", ""county"": null, ""country"": ""Sweden""}","[""Restauranger""]","[""56100 Restaurangverksamhet""]",2010,52,,2025-11-07T09:37:21.348662,2025-11-07T09:37:21.348662
5592779069,5592779069,Göta Autotruck AB,AB,,,,"{""addressLine"": ""Högsboholmsvägen 45"", ""postPlace"": ""Floda"", ""postCode"": null, ""city"": ""Floda"", ""county"": null, ""country"": ""Sweden""}","[""Transportförmedling"",""Åkerier""]","[""49410 Vägtransport, godstrafik""]",2020,2,,2025-11-07T09:37:21.348664,2025-11-07T09:37:21.348664
5563212561,5563212561,Gösta Johanssons Åkeri Aktiebolag,AB,,,,"{""addressLine"": ""Karonsbergsvägen 9"", ""postPlace"": ""Surte"", ""postCode"": null, ""city"": ""Surte"", ""county"": null, ""country"": ""Sweden""}","[""Transportförmedling"",""Åkerier""]","[""49410 Vägtransport, godstrafik""]",1988,19,,2025-11-07T09:37:21.348665,2025-11-07T09:37:21.348666
5560980202,5560980202,Gösta Hurtigs Bil Aktiebolag,AB,,,,"{""addressLine"": ""Solbräckegatan 25"", ""postPlace"": ""Kungälv"", ""postCode"": null, ""city"": ""Kungälv"", ""county"": null, ""country"": ""Sweden""}","[""Bilar"",""Bilreparationer""]","[""45110 Handel med personbilar och lätta motorfordon"",""45201 Allmän service och reparation av motorfordon utom motorcyklar""]",1965,23,,2025-11-07T09:37:21.348669,2025-11-07T09:37:21.348669
5560780198,5560780198,Göranssons Åkeri i Färila Aktiebolag,AB,,,,"{""addressLine"": ""Industrihuset"", ""postPlace"": ""Färila"", ""postCode"": null, ""city"": ""Färila"", ""county"": null, ""country"": ""Sweden""}","[""Transportförmedling"",""Åkerier""]","[""49410 Vägtransport, godstrafik""]",1961,60,,2025-11-07T09:37:21.348670,2025-11-07T09:37:21.348671
